Varenummer;navn;poeng
10891501;Johan Vineyard Farmlands Pinot Noir 2018;88
10892801;Dom. La Florane À Fleur de Pampre Rosé 2018;88
10897401;Ortal Sauvignon Blanc 2018;88
10899601;Bod. Aroa Mutiko 2017;88
10902201;Dom. Germain Père & Fils Saint Romain;88
10902801;Recanati Med Blend 2018;88
10904801;Gaudio Grignolino 2017;88
10909401;Willems-Willems Saar Riesling trocken Schiefer Oberemmel 2017;88
10910801;Alex Foillard Brouilly;88
10912601;Castello di Verduno Basadone Pelaverga 2017;88
10919501;Brumont Les Jardins Philosophiques 2015;88
10938101;Podere il Saliceto Ring Adora brut nature 2016;88
10939101;Hampton Water Rosé 2018;88
10362901;Vignamaggio Gherardino Riserva;88
10364901;Stratus White 2014;88
10375801;Dornach Blanc Vigneti Dolomiti Pinot Bianco 2017;88
10376801;Fritz Haag Brauneberger Juffer Riesling Feinherb 2017;88
10192201;Ten. di Carleone Chianti Classico 2016;88
10192301;Ten. di Carleone Rosato 2017;88
10198701;Thillardon Chénas Les Blémonts 2017;88
10201201;Pomodolce Barbera Marsen;88
10203901;Cooper Burns Grenache 2017;88
10204801;Pasji Rep Zelen 2017;88
10205001;Planeta Etna Rosso 2017;88
10211701;Dom. du Carrou Sancerre Rouge;88
10218001;Best Friend 2018;88
10122601;Sybille Kuntz Riesling Trocken;88
10129901;Shobbrook See Change;88
10130201;Turckheim Riesling Grand Cru Brand;88
10132001;Philizot & Fils Brut numéro 3;88
10132002;Philizot & Fils Brut numéro 3;88
10136301;Querciabella Chianti Classico 2014;88
10136701;A. Thévenet Morgon 2017;88
10137001;Lyrarakis Assyrtiko Vóila;88
10139101;Van Loggerenberg Geronimo;88
10142201;Combe Vin Gris de Trousseau 2017;88
10150901;Natte Valleij P.O.W.;88
10156201;Cristiano Guttarolo Primitivo Lamie delle Vigne 2016;88
10099901;Pittnauer Mash Pitt 2018;88
10100901;Luigi Pira Barbera d'Alba 2017;88
10106901;Niepoort Nat Cool Bairrada Tinto 2016;88
10107901;Karma do Sil Maga Ribera Sacra 2016;88
10109101;Dom. la Realtiere Pastel;88
10110101;Vietti Roero Arneis;88
10111601;Leusciatti Del Negus Rosso di Valtellina 2014;88
3780001;Pavelot Savigny-les-Beaune 2014;87
8361801;Valle Isarco Kerner Alto Adige 2017;87
10057901;Mastroberardino Mastro Bianco;87
177701;Gran Coronas Reserva 2015;87
187701;Angiolino Maule Pico 2016;87
187901;Montesecondo Chianti Classico 2015;87
209101;Crasto Superior 2016;87
242901;Medalla Real Cabernet Sauvignon 2012;87
254101;Esencia Rural Pampaneo Tempranillo Natural 2016;87
256901;Camillo Donati Trebbiano 2018;87
281901;Lunae Bosoni Lvnae Colli di Luni Vermentino 2017;87
314101;Dagueneau Pouilly-Fumé 2017;87
324604;Churchill's Reserve Port;87
346301;Viña Arana Reserva 2011;87
353901;Brusco dei Barbi 2015;87
356901;Wachter Wiesler Béla-Jóska 2014;87
74301;Henri Bourgeois Sancerre Grande Réserve 2018;87
101201;Guerrini Brandaglia Toscana 2011;87
101401;Guerrini Il Terziere Toscana 2013;87
117101;Anselmo Mendes Alvarinho Contacto 2018;87
158801;Boffa Barbaresco 2013;87
4273501;Engel Riesling Réserve 2015;87
4321201;Hugel Classic Gewurztraminer 2015;87
4329101;Métaireau Cuvée One sur Lie 2016;87
4349301;Sella & Mosca Cannonau di Sardegna Riserva;87
4350001;Clos Henri Bel Echo Sauvignon Blanc 2017;87
4356701;Duas Quintas 2016;87
4364601;Mount Pleasant Elizabeth Cellar Aged Semillon 2009;87
3521201;Ch. Moulin Haut Villars 2008;87
3539501;Heidi Schröck Junge Löwen 2017;87
2197601;Aroa Jauna Crianza 2014;87
2207501;Castell'in Villa La Gazzara Rosato 2018;87
2210301;Dom. de Saint Ser Cuvée de l'Ermite 2015;87
2210601;Ch. d´Esclans Whispering Angel 2018;87
2226301;Balthasar Ress Hattenheimer Riesling Feinherb 2017;87
2232101;Molino Selvaggia Piemonte Rosso 2017;87
2238401;Eraldo Revelli Otto Filari Dogliani 2014;87
2241301;Cara Nord Negre Conca de Barberà 2015;87
2247701;Zuccardi Tito 2016;87
2252001;Wongraven Senza Compromesso Piemonte Rosato 2018;87
2844201;Minuty Prestige 2016;87
2849101;Mustiguillo Mestizaje El Terrerazo 2014;87
2852901;Clos de Tafall 2016;87
2865601;Morandé Vigno 2013;87
2871801;Graziano Mendocino Zinfandel 2014;87
2872401;Heinrich Zweigelt 2016;87
2875701;Ch. Les Grands Marechaux 2008;87
2890801;Crave Vineyards Chardonnay 2013;87
2898601;Saint-Cosme Crozes-Hermitage 2017;87
2899101;Dirupi Olé! Rosso di Valtellina 2016;87
2903301;Patrice Moreux Sancerre 2014;87
2940101;Niepoort Lagar de Baixo 2014;87
2980601;Trimbach Pinot Gris Réserve 2016;87
3000201;Cant. Valenti Norma Etna Rosso 2012;87
3010001;Rocca di Frassinello Ornello;87
3017501;Mouton Cadet Saint Emilion Réserve 2013;87
3034901;José de Sousa 2017;87
3039001;Grosjean Gamay 2016;87
4128101;Moccagatta Barbera d'Alba 2017;87
4195701;Bacalhôa Moscatel de Setúbal 2016;87
4197001;Fèlsina I Sistri Chardonnay 2015;87
4201101;Innocenti Vino Nobile di Montepulciano 2012;87
4209002;Ferreira LBV 2012;87
4246901;La Froscà Soave Classico 2016;87
4247001;Mastroberardino Greco di Tufo 2018;87
4250901;Villa Paulus Pouilly Fumé 2017;87
4259401;Solar de Serrade Alvarinho Vinho Verde 2018;87
5128901;Carussin Lia Vi Barbera d'Asti 2016;87
5142001;Fontanilles 2016;87
5178901;COS Frappato 2018;87
5180201;Dom. des Entrefaux Crozes-Hermitage 2017;87
5197401;Valli Unite Dolcetto Diogene 2016;87
5210501;Cavalchina Amedeo Custoza Superiore 2016;87
5217301;Kuentz-Bas Riesling Trois Chateaux 2014;87
5219701;J. Laurens Les Graimenous Crémant de Limoux 2016;87
5222001;Vincent Fleith Steinweg Riesling 2015;87
5229201;Wynns Coonawarra Cabernet Sauvignon 2013;87
5237401;Yalumba Y Seriers Shiraz Viognier 2016;87
5237701;Pardas Rupestris 2018;87
5257701;Bussia Soprana Barbera d` Alba 2011;87
5276001;Mainegra Extra Brut;87
3917101;Lapalu Beaujolais-Villages Vieilles Vignes 2018;87
3955201;Penfolds Bin 28 Kalimna Shiraz 2017;87
3962201;Livio Felluga Friulano 2018;87
3968501;Villa Job Piantagrane 2017;87
3969401;Pflüger Ambrosia Perlwein 2017;87
3973601;Solar das Bouças Alvarinho 2017;87
3974201;La Raia Gavi 2018;87
3975301;Chavy-Chouet Bourgogne Les Femelottes 2018;87
3976101;Bod. Tajinaste Tinto Tradicional 2015;87
3980901;Heidi Schröck Rosé Biscaya 2017;87
4484001;Laloue Sancerre 2018;87
4506801;Crozes Hermitage La Petite Ruche 2016;87
4509001;Rocca Guicciarda Chianti Classico Riserva 2016;87
4511801;Pascal Jolivet Sancerre 2017;87
4534801;Pazo de Señorans Albariño 2018;87
4558101;Terras Gauda O Rosal 2018;87
4561601;Ferrari Trento Brut;87
4563801;Les Pierrelles Crozes-Hermitage 2016;87
4570801;Louis Jadot Bourgogne Couvent des Jacobins 2018;87
4598701;De Martino Gallardia Itata Old Vine White 2016;87
4599501;Izadi Reserva 2014;87
4781601;Montecillo Reserva 2011;87
4782101;Allesverloren Touriga Nacional 2016;87
4798801;Terre del Barolo Barbera d'Alba Superiore 2016;87
4807601;Dom. André Brunel Côtes du Rhône Cuvée Sommelongue 2017;87
4834601;Il Bruciato 2017;87
4848801;Conterno Fantino Langhe Nebbiolo Ginestrino 2015;87
4850802;Maydie Tannat 2014;87
4648701;Bründlmayer Grüner Veltliner Kamptaler Terrassen 2018;87
4663501;Musella Valpolicella Superiore Ripasso 2015;87
4666901;Vajra Moscato d'Asti 2018;87
4674501;Ca' La Bionda Valpolicella Classico Superiore Campo Casal Vegri 2016;87
4702201;Gunderloch Riesling Trocken 2015;87
4716801;Wolf Blass Gold Label Riesling 2017;87
4733601;Masciarelli Rosato 2017;87
4737901;Alejandro Fernández Dehesa la Granja 2018;87
4746901;Ch. du Coing de St. Fiacre 2015;87
4754301;Rüdesheimer Bischofsberg Erste Lage 2018;87
9079101;L'Arco Rosso del Veronese 2010;87
9099901;Ch. de La Greffière Mâcon la Roche Vineuse 2017;87
9106401;Brun Crémant de Bourgogne Charme Blanc de Blancs Extra Brut 2016;87
9118401;Niepoort Vertente 2015;87
9134301;Maison les Alexandrins Saint Joseph 2017;87
9137701;Jaeger-Defaix Rully 1er Cru Les Cloux 2017;87
9152101;Dom. de Pellehaut Les Marcottes 2015;87
9172901;Giacosa Fratelli Barbaresco Basarin 2015;87
9180701;Gustave Lorentz Burg Riesling 2015;87
9182701;Winter Dittelsheimer Steinwein Riesling Trocken 2017;87
9187401;Joseph Mellot Le Rabault Rose Sancerre 2018;87
9188501;Wagner-Stempel Siefersheim Silvaner Trocken 2017;87
9196001;Deux Roches Saint Veran Vieilles Vignes 2017;87
9240901;Ch. La Mascaronne 2018;87
9293601;De Wetshof Limestone Hill Chardonnay 2017;87
9344901;Landgraf Saulheimer Schlossberg Riesling Trocken 2015;87
9346301;Massa Anarchia 2016;87
9346401;La Ganghija Barbera d'Alba 2017;87
9352501;Wieninger Nussberg Riesling 2016;87
9352601;Sattlerhof Gamlitz Muskateller 2018;87
9353901;Melsheimer Schäf Reiler Mullay-Hofberg Riesling Spätlese;87
9354101;Les Vignes de l`Aire Effet Papillon 2017;87
8319601;Damana Crianza;87
8325301;Normand Pouilly-Fuissé;87
8325801;Momo Sauvignon Blanc;87
8335101;Elpenor Rosé 2014;87
8338301;Emil Bauer Just Riesling for me, thanks 2017;87
8338401;Emil Bauer Don´t drink my Sauvignon Blanc 2017;87
8344401;Briday Crémant de Bourgogne;87
1871401;Monte Rossa P.R. Franciacorta Blanc de Blancs Brut;87
1883101;Principiano Laura Barbera d'Alba 2017;87
1902101;Paul Thomas Chavignol Sancerre Blanc 2018;87
1906401;Cape Rock Asylum 2018;87
1915201;The Invisible Man 2014;87
933101;Erbaluna La Bettola Barbera d´Alba 2014;87
934501;Allram Rieslingsekt Brut;87
940602;Frederiksdal Kirsebærvin 2011;87
1788601;Graziano Chenin Blanc 2016;87
1794701;Anthonij Rupert Optima 2014;87
1809901;Markus Molitor Haus Klosterberg Riesling Sekt Brut;87
1824902;Blandy's 10 Years Old Sercial;87
1848301;Ch. Cantinot 2010;87
1181501;Dom. Montrose Prestige Rosé 2018;87
1195601;Sexto Elemento 2012;87
1205401;La Frontera Amontillado Medium Dry;87
1208902;Arcus Malmsey Madeira 5 Years Old;87
1226801;Dom. de Mouscaillo Cremant de Limoux;87
7449301;Paltrinieri Radice Lambrusco di Sorbara 2017;87
7458201;Menade Nosso Verdejo Natural 2017;87
7477601;Cazes John Wine;87
7604101;Dom. de Marrans Fleurie 2014;87
7610401;Bouchard Père & Fils Saint-Véran 2013;87
7611701;Cs Substance Cabernet Sauvignon 2016;87
7618401;Hexamer Meddersheimer Altenberg Riesling Kabinett 2016;87
7625601;Clos du Moulin aux Moines Aux Seurrets 2017;87
7627801;Renaud Irancy 2017;87
7628301;Renaud Irancy Les Mazelots 2017;87
7630001;Dom. du Deffends Rosé d'une Nuit 2018;87
7633001;Gunderloch Riesling Trocken 2016;87
7635301;Von Winning Pinot Noir Rosé 2018;87
7638801;Wageck Tertiär Riesling Trocken 2017;87
7639501;San Salvatore Vetere Rosato 2019;87
7640901;Voria Bianco Frizzante 2017;87
7641201;Scriani Valpolicella Classico 2018;87
7643701;Clarendelle Rosé 2018;87
7675401;Maximin Grünhäuser Riesling Trocken 2015;87
7675501;Maxim Riesling 2017;87
7682301;May Retzstadter Langenberg Silvaner 2017;87
7682501;May Retzstadt Silvaner 2018;87
7695301;Raddeck Edition S Pettenthal Riesling Trocken 2017;87
7713201;Sorin Coquard Bourgogne Aligoté 2017;87
7733601;Raddeck Silvaner Trocken 2018;87
7737101;Zillinger Horizont Grüner Veltliner 2017;87
7737301;Bulle Nature Petillant Naturel 2016;87
7742001;Ngeringa Syrah Adelaide Hills 2016;87
7747301;Luca Bosio Nebbiolo d'Alba 2016;87
7761101;Fusser Riesling 2018;87
7761201;Pithon-Paillé Grololo;87
7761501;Pithon-Paillé Mozaik Rouge 2017;87
7761601;Fusser Blanc de Pinot Noir 2018;87
7775301;Chorey-lès-Beaune les Confrelins 2015;87
7775501;Saint-Cyr Morgon Les Charmes 2017;87
7775701;Casa de Mouraz 2015;87
7776201;Chenu Bourgogne 2015;87
7778701;Poggiobello Friulano;87
7778901;Le Vigne di Zamò No Name 2016;87
7782501;Terroir de Vigne et de Truffe Réserve 14 2014;87
7358001;Bourgogne Aligoté 2017;87
7358901;Stolpman Love You Bunches Carbonic Sangiovese 2018;87
7366801;Sobrero Moscato d'Asti 2018;87
7374301;Selva Capuzza San Vigilio 2016;87
7377501;Meyer Pinot Noir 2017;87
7377701;Blue Mountain Chardonnay 2017;87
7377801;Blue Mountain Gold Label Brut;87
7380501;Amuse Rosé 2016;87
7388501;Witches Falls Wild Ferment Garnacha 2016;87
7396101;Blue Mountain Gamay Noir 2017;87
7406101;Chakana Ayni Malbec Paraje Altamira 2017;87
7419901;Pierre Luneau-Papin La Grange Vieilles Vignes 2017;87
7420101;Les Vins Contés Bois Sans Soif 2016;87
7425001;La grange aux belles La Chaussée Rouge 2017;87
7427301;Ch. Bolaire 2014;87
7433101;Bründlmayer Brut Rosé;87
7438401;Vimbio 2016;87
7439901;Åkre Gard Edel sider 2018;87
7807801;Ten. Migliavacca Grignolino del Monferrato Casalese 2017;87
7808001;Ten. Migliavacca Barbera del Monferrato 2016;87
7813701;Terra d'Alter Reserva 2015;87
7814301;J. Sunier Régnié 2016;87
7817401;La Casilla Bobal 2015;87
7817601;Buena Pinta 2017;87
7820401;Graveirette Côtes du Rhône 2015;87
7821801;BK Wines One Ball Chardonnay 2018;87
7822201;Pietramore Montepulciano d'Abruzzo 2015;87
7840201;Natural Selections Batch Rød;87
7842401;Saint-Cyr Chénas Les Blémonts 2018;87
7855701;Vine Mind Shiraz Malbec 2016;87
7861501;Heidi Schröck Blaufränkisch Kulm 2016;87
7867301;Follas Novas Albariño 2016;87
7872001;Moltés Pinot Noir Tradition 2018;87
7875601;Viberti Giovanni Chardonnay 2017;87
7881001;Segni di Langa Nu 2017;87
7881701;Lo-Fi Chenin Blanc 2016;87
7881901;Lo-Fi Chardonnay 2016;87
7902901;Dom. du Dragon Rosé Grande Cuvée 2018;87
7906301;Muscadet Sèvre et Maine sur lie Vieilles Vignes 2017;87
7920601;Walldorf Riesling Trocken 2017;87
7929001;Fidora Moscato Spumante;87
7932902;Nervi Erbaluce Passito Riserva 2008;87
7933301;Canevel Valdobbiadene Prosecco Superiore Brut;87
7938201;Quinta do Noval Maria Mansa 2015;87
7946201;Ch. Simard 2004;87
7946501;Guímaro Ribeira Sacra Mencía 2016;87
7948001;Ch. Le Rey Les Argileuses 2016;87
7790701;Ch. Fourcas Hosten 2007;87
7794001;Herència Altés La Serra Blanc 2016;87
7795101;Barale Barbera d'Alba Castlé 2017;87
5485701;Saffirio Barbera d'Alba 2016;87
5488201;Réva Nebbiolo d'Alba 2016;87
5491201;Chapuis Freres Coteaux Bourguignons 2018;87
5496101;Clos Henri Petit Clos Sauvignon Blanc 2016;87
5496501;Le Naturel 2018;87
5516801;Groebe Riesling Trocken 2017;87
5520301;Guignier Beaujolais Vauxrenard Bistère Vieilles Vignes 2014;87
5520401;Saladin Paul Côtes du Rhône 2015;87
5550001;Dom. Graveirette Lou Tardon 2016;87
5577101;Dom. Graveirette Ju de Vie 2017;87
5589301;Fransola Sauvignon Blanc 2015;87
5594601;Antoniolo Bricco Lorella Rosato 2016;87
5599601;Henri Bourgeois Sancerre Les Baronnes Rosé 2018;87
5618001;Il Mosnel Franciacorta, Brut;87
5626801;Sattlerhof Sauvignon Blanc 2017;87
5304501;Ch. Cantinot 2011;87
5315501;Maria Casanovas Gran Reserva Brut Nature 2015;87
5328901;Carussin Filari Corti Moscato d' Asti 2016;87
5337501;Juvé y Camps Reserva de la Familia Gran Reserva Brut Nature 2015;87
5349101;Dom. des Roches Neuves Terres Chaudes 2014;87
5376401;Finca Antigua Ciclos 2011;87
5381601;By Ott 2017;87
5387601;Ziereisen Viviser 2015;87
5390201;Gianni Tessari Durello Brut;87
5439101;Lafarge L'Exception Bourgogne Passetoutgrain 2016;87
4871301;Loimer Langenlois Pinot Noir 2015;87
4874901;De Bortoli Murphy's Vineyard Hunter Valley Semillon 2007;87
4910601;Ten. Olim Bauda Barbera d'Asti Le Rocchette 2013;87
4941801;Poggio Al Tesoro Solosole Vermentino 2017;87
4962301;Giovanni Rosso Barbera d'Alba Donna Margherita 2018;87
4976901;Seresin Leah Pinot Noir 2017;87
4988201;Da Ros Le Vin est une Fête 2014;87
5006601;Dr. Loosen Ürziger Würzgarten Riesling Kabinett 2016;87
5027601;Rocca di Castagnoli Chianti Classico 2017;87
5054901;Luigi Bosca Malbec Reserva 2016;87
5068101;Rivera Violante Nero di Troia 2010;87
5076201;Bailly-Lapierre Crémant de Bourgogne Blanc de Blancs Nature Brut;87
5077101;Jean-Paul Brun Beaujolais L'Ancien 2017;87
5128901;Carussin Lia Vi Barbera d'Asti 2016;87
5142001;Fontanilles 2016;87
5178901;COS Frappato 2018;87
5180201;Dom. des Entrefaux Crozes-Hermitage 2017;87
1585601;Falchenberg og Nærlie Riesling 2017;87
1650001;Josef Ehmoser Vom gelben Löss Riesling 2017;87
1650201;Dominique Roger Dom. du Carrou Sancerre Rosé 2018;87
1657001;Planeta Frappato 2017;87
1669301;Pala Stellato Vermentino di Sardegna 2017;87
1693201;Carpano Classico;87
1695701;A.A. Badenhorst Secateurs Chenin Blanc 2018;87
1696301;Ferrarini Lambrusco Ca` del Lupo 2015;87
1696901;Reichsrat von Buhl Deidesheimer Riesling Trocken 2017;87
1728801;Poggio Argentiera Bellamarsilia Morellino di Scansano 2013;87
1731601;Ch. Bibian 2014;87
1734801;Mandrarossa Timperosse Petit Verdot 2017;87
1742601;Umani Ronchi Vecchie Vigne Verdicchio dei Castelli di Jesi 2016;87
1742801;Umani Ronchi Casal di Serra Verdicchio dei Castelli di Jesi 2018;87
1752101;Wongraven Morgenstern Riesling 2018;87
1760301;Coppo Camp du Rouss Barbera d'Asti 2016;87
1861201;A. Jaume Côtes du Rhône Réserve Grand Veneur Blanc 2017;87
1865301;Ch. de Coulaine Chinon 2016;87
1871401;Monte Rossa P.R. Franciacorta Blanc de Blancs Brut;87
1883101;Principiano Laura Barbera d'Alba 2017;87
1902101;Paul Thomas Chavignol Sancerre Blanc 2018;87
1906401;Cape Rock Asylum 2018;87
1915201;The Invisible Man 2014;87
1971101;Filipa Pato Território Vivo 2016;87
1978301;Mengoba Brezo Bierzo Mencia 2018;87
1979301;Ailal -Ailalelo Ribeiro Treixadura 2018;87
1982501;Ceretto Piana Barbera d'Alba 2017;87
1984001;Barale Barolo Vendemmia 2014;87
1987802;Tokaj Classic Late Harvest 2011;87
2005901;Esporão Reserva 2015;87
2007201;Cartron Crémant de Bourgogne Rosé Brut;87
1788601;Graziano Chenin Blanc 2016;87
1794701;Anthonij Rupert Optima 2014;87
1809901;Markus Molitor Haus Klosterberg Riesling Sekt Brut;87
1824902;Blandy's 10 Years Old Sercial;87
1848301;Ch. Cantinot 2010;87
2829101;Graci Etna Rosato 2018;87
8042201;Selbach Zeltinger Schlossberg Riesling Kabinett Trocken 2013;87
8044201;Mantlerhof Grüner Veltliner 2016;87
8050701;Reyneke Sauvignon Blanc 2018;87
8055801;Muzard Bourgogne 2017;87
8069401;Cara Nord Trepat 2015;87
8075801;Tariquet Dernières Grives Kultour;87
8082301;Collecapretta Vigna Vecchia;87
8082401;Collecapretta Il Rossodatavola;87
8084201;Charles Audoin Bourgogne Aligoté 2018;87
8093901;Claus Preisinger Blaufränkisch;87
8107101;Palliser Pencarrow Pinot Noir 2016;87
8125701;Scions of Sinai Nomadis.;87
8127201;Trapl Carnuntum Weiss 2016;87
8127701;Trapl Carnuntum Rot;87
8129001;Alessandria Speziale Verduno Pelaverga 2017;87
8136601;Chartron & Trebuchet Rully Blanc;87
8143001;Alléno & Chapoutier Guer Van Crozes-Hermitage;87
8157601;Claymore You'll Never Walk Alone Sauvignon Blanc;87
8161401;Graf von Schönborn Rüdesheimer Rheingau Riesling Trocken 2015;87
8163301;Shebang! The Whole Shebang Cuvée XII;87
8176401;Wagner-Stempel Siefersheim Weissburgunder 2016;87
8176601;Bod. Lanzaga 2013;87
8180701;Boeckel Sylvaner Zotzenberg Grand Cru Vieilles Vignes 2017;87
8163301;Shebang! The Whole Shebang Cuvée XII;87
8176401;Wagner-Stempel Siefersheim Weissburgunder 2016;87
8176601;Bod. Lanzaga 2013;87
8180701;Boeckel Sylvaner Zotzenberg Grand Cru Vieilles Vignes 2017;87
8180901;Jaffelin Bourgogne Chardonnay;87
8182701;Vale da Capucha Fossil Branco;87
8186801;Dom. La Pascerette des Vignes Mâcon Milly-Lamartine 2016;87
8199901;Urlar Pinot Noir 2016;87
8202001;Dom. St. Cyr La Galoche Blanc;87
8202301;Dom. St. Cyr Pet Nat Rosé;87
8202901;Joel Gott Pinot Gris;87
8204001;Bonnardot Santenay 2015;87
8208801;Gregorio Martínez Finca Tempranillo 2014;87
8209901;Dom. la Florane Á Fleur de Pampre Visan Rouge 2018;87
8240001;Holger Koch Kaiserstuhl Grauburgunder 2017;87
8256501;Böcking Devon Riesling;87
8259301;Azelia Barbera d'Alba Punta;87
8261101;Engel Kieselstein Schwarzriesling;87
8269301;Fenocchio Langhe Nebbiolo 2016;87
8274801;Ch. Vignelaure 2018;87
8278101;AB Valley Wines A Avesso Vinho Verde 2016;87
8278601;Dom. Les Roques de Cana Le Vin des Noces 2008;87
8280101;Gen del Alma Ji Ji Ji Chenin Blanc 2017;87
8280201;Gen del Alma Ji Ji Ji Malbec CO2 Pinot Noir 2017;87
8284001;Tibaldi Roero Arneis 2017;87
8292001;Ch. Les Graves de Viaud Cuvée Prestige 2014;87
8294601;Guy Chaumont Givry Rouge 2015;87
8296401;Dom. Graveirette Ju de Vie Rosé;87
8297501;Lefebvre Champagne Cuvée Reserve Brut;87
8298601;Villa Guelpa Longitudine 8-26 Rosso;87
8302101;Dom. des Tourelles 2016;87
8316401;Julia Kemper Vinhas Selecionadas 2012;87
8316801;Dominio de Soto;87
8317401;Atance Bobal 2014;87
8317501;Aizpurua Txakoli;87
8318101;Jean Teiller Menetou-Salon Rouge;87
9079101;L'Arco Rosso del Veronese 2010;87
9099901;Ch. de La Greffière Mâcon la Roche Vineuse 2017;87
9106401;Brun Crémant de Bourgogne Charme Blanc de Blancs Extra Brut 2016;87
