varenummer;order_to_store
  673301;Kan bestilles til alle butikker
  673601;Kan bestilles til alle butikker
  673801;Kan bestilles til alle butikker
  677201;Kan bestilles til alle butikker
  677601;Kan bestilles til alle butikker
  677701;Kan bestilles til alle butikker
  677901;Kan kjøpes i butikk med varen på lager
  678101;Kan bestilles til alle butikker
  681601;Kan bestilles til alle butikker
  682702;Kan bestilles til alle butikker
  683501;Utsolgt i alle butikker - kan ikke bestilles
  683901;Kan kjøpes i butikk med varen på lager
  684801;Kan bestilles til alle butikker
  684805;Kan bestilles til alle butikker
  686701;Kan bestilles til alle butikker
  686901;Kan bestilles til alle butikker
  687501;Kan bestilles til alle butikker
  687601;Kan bestilles til alle butikker
  687602;Utsolgt i alle butikker - kan ikke bestilles
  687606;Kan bestilles til alle butikker
  688001;Utsolgt i alle butikker - kan ikke bestilles
  689101;Kan bestilles til alle butikker
  689201;Kan bestilles til alle butikker
  689701;Kan bestilles til alle butikker
  690601;Kan bestilles til alle butikker
  690705;Kan bestilles til alle butikker
  690905;Kan bestilles til alle butikker
  691105;Kan bestilles til alle butikker
  691201;Kan kjøpes i butikk med varen på lager
  696501;Kan bestilles til alle butikker
  697101;Kan bestilles til alle butikker
  698101;Kan bestilles til alle butikker
  699501;Kan bestilles til alle butikker
  700201;Kan bestilles til alle butikker
  700501;Kan bestilles til alle butikker
  700601;Utgått - kan ikke bestilles
  701001;Kan bestilles til alle butikker
  701401;Kan bestilles til alle butikker
  701405;Kan bestilles til alle butikker
  702901;Kan bestilles til alle butikker
  704101;Kan kjøpes i butikk med varen på lager
  704401;Kan bestilles til alle butikker
  704405;Kan bestilles til alle butikker
  704501;Kan bestilles til alle butikker
  704701;Kan bestilles til alle butikker
  705001;Kan bestilles til alle butikker
  706201;Kan bestilles til alle butikker
  707401;Kan bestilles til alle butikker
  708001;Kan bestilles til alle butikker
  711901;Kan bestilles til alle butikker
  712301;Kan bestilles til alle butikker
  712801;Kan bestilles til alle butikker
  716001;Kan bestilles til alle butikker
  719901;Kan bestilles til alle butikker
  721601;Utsolgt i alle butikker - kan ikke bestilles
  721701;Kan bestilles til alle butikker
  723106;Kan bestilles til alle butikker
  723201;Kan bestilles til alle butikker
  723301;Kan bestilles til alle butikker
  724401;Kan bestilles til alle butikker
  730401;Kan bestilles til alle butikker
  731401;Kan bestilles til alle butikker
  734701;Kan bestilles til alle butikker
  735001;Utsolgt i alle butikker - kan ikke bestilles
  735101;Kan bestilles til alle butikker
  735301;Kan bestilles til alle butikker
  738501;Kan bestilles til alle butikker
  739201;Kan bestilles til alle butikker
  741201;Kan bestilles til alle butikker
  741601;Utsolgt i alle butikker - kan ikke bestilles
  742001;Kan bestilles til alle butikker
  742101;Kan bestilles til alle butikker
  744301;Kan bestilles til alle butikker
  744306;Kan bestilles til alle butikker
  744601;Kan bestilles til alle butikker
  744701;Kan bestilles til alle butikker
  746001;Kan bestilles til alle butikker
  746301;Kan bestilles til alle butikker
  746501;Kan bestilles til alle butikker
  746601;Kan bestilles til alle butikker
  746701;Kan bestilles til alle butikker
  746901;Kan bestilles til alle butikker
  747401;Kan bestilles til alle butikker
  747601;Kan bestilles til alle butikker
  747801;Kan bestilles til alle butikker
  747901;Kan bestilles til alle butikker
  748101;Kan bestilles til alle butikker
  748201;Kan bestilles til alle butikker
  748401;Kan bestilles til alle butikker
  752201;Kan bestilles til alle butikker
  752501;Kan bestilles til alle butikker
  752505;Kan kjøpes i butikk med varen på lager
  752701;Kan bestilles til alle butikker
  753401;Kan bestilles til alle butikker
  753601;Kan bestilles til alle butikker
  754301;Kan bestilles til alle butikker
  754305;Kan bestilles til alle butikker
  756601;Kan bestilles til alle butikker
  756901;Kan bestilles til alle butikker
  757701;Kan bestilles til alle butikker
  757702;Kan bestilles til alle butikker
  757703;Kan bestilles til alle butikker
  757801;Kan bestilles til alle butikker
  758801;Kan bestilles til alle butikker
  759601;Kan bestilles til alle butikker
  759901;Kan bestilles til alle butikker
  760301;Kan bestilles til alle butikker
  761101;Kan bestilles til alle butikker
  761201;Kan bestilles til alle butikker
  762001;Kan kjøpes i butikk med varen på lager
  762301;Kan bestilles til alle butikker
  763102;Kan bestilles til alle butikker
  763201;Kan bestilles til alle butikker
  764901;Kan bestilles til alle butikker
  766101;Kan bestilles til alle butikker
  767301;Kan bestilles til alle butikker
  767801;Utsolgt i alle butikker - kan ikke bestilles
  767901;Kan bestilles til alle butikker
  768101;Kan bestilles til alle butikker
  768105;Kan bestilles til alle butikker
  768301;Kan bestilles til alle butikker
  768401;Kan bestilles til alle butikker
  769202;Kan bestilles til alle butikker
  769901;Utsolgt i alle butikker - kan ikke bestilles
  770001;Kan bestilles til alle butikker
  770101;Utsolgt i alle butikker - kan ikke bestilles
  770201;Kan bestilles til alle butikker
  772101;Kan bestilles til alle butikker
  773101;Kan bestilles til alle butikker
  773105;Kan bestilles til alle butikker
  773601;Kan bestilles til alle butikker
  774101;Kan bestilles til alle butikker
  774102;Kan bestilles til alle butikker
  777301;Kan bestilles til alle butikker
  777901;Utsolgt i alle butikker - kan ikke bestilles
  778506;Kan bestilles til alle butikker
  779201;Kan bestilles til alle butikker
  779501;Kan bestilles til alle butikker
  780706;Kan kjøpes i butikk med varen på lager
  781001;Kan bestilles til alle butikker
  781601;Kan bestilles til alle butikker
  782002;Utsolgt i alle butikker - kan ikke bestilles
  782101;Kan bestilles til alle butikker
  782901;Kan bestilles til alle butikker
  783001;Kan bestilles til alle butikker
  783101;Kan bestilles til alle butikker
  783201;Utsolgt i alle butikker - kan ikke bestilles
  783601;Kan bestilles til alle butikker
  784801;Kan bestilles til alle butikker
  785601;Kan bestilles til alle butikker
  786002;Kan bestilles til alle butikker
  786401;Kan kjøpes i butikk med varen på lager
  786801;Kan bestilles til alle butikker
  787101;Kan bestilles til alle butikker
  787201;Kan bestilles til alle butikker
  788101;Kan bestilles til alle butikker
  788301;Kan bestilles til alle butikker
  788801;Kan bestilles til alle butikker
  789001;Kan bestilles til alle butikker
  789301;Kan bestilles til alle butikker
  789401;Kan bestilles til alle butikker
  789501;Kan bestilles til alle butikker
  790402;Kan bestilles til alle butikker
  790501;Kan bestilles til alle butikker
  791501;Kan bestilles til alle butikker
  791502;Kan bestilles til alle butikker
  791601;Kan bestilles til alle butikker
  791603;Kan bestilles til alle butikker
  791605;Kan bestilles til alle butikker
  791607;Kan bestilles til alle butikker
  791801;Kan bestilles til alle butikker
  791901;Kan kjøpes i butikk med varen på lager
  792306;Kan bestilles til alle butikker
  793201;Kan bestilles til alle butikker
  794601;Kan bestilles til alle butikker
  796001;Kan bestilles til alle butikker
  796301;Kan bestilles til alle butikker
  797301;Kan bestilles til alle butikker
  797801;Kan bestilles til alle butikker
  798001;Kan bestilles til alle butikker
  800201;Kan bestilles til alle butikker
  802301;Kan bestilles til alle butikker
  802601;Utsolgt i alle butikker - kan ikke bestilles
  802901;Kan bestilles til alle butikker
  802905;Kan bestilles til alle butikker
  803001;Kan bestilles til alle butikker
  803005;Kan bestilles til alle butikker
  803101;Kan bestilles til alle butikker
  803401;Kan bestilles til alle butikker
  803501;Kan bestilles til alle butikker
  804001;Kan bestilles til alle butikker
  805201;Kan bestilles til alle butikker
  805301;Kan bestilles til alle butikker
  805501;Kan bestilles til alle butikker
  805801;Kan bestilles til alle butikker
  811601;Kan bestilles til alle butikker
  811801;Kan bestilles til alle butikker
  811901;Kan bestilles til alle butikker
  814001;Utsolgt i alle butikker - kan ikke bestilles
  814401;Kan bestilles til alle butikker
  815101;Kan bestilles til alle butikker
  817001;Kan bestilles til alle butikker
  818001;Kan bestilles til alle butikker
  818201;Kan kjøpes i butikk med varen på lager
  820006;Kan kjøpes i butikk med varen på lager
  824205;Utsolgt i alle butikker - kan ikke bestilles
  826201;Kan bestilles til alle butikker
  826401;Kan bestilles til alle butikker
  827301;Kan bestilles til alle butikker
  828102;Kan bestilles til alle butikker
  828401;Kan bestilles til alle butikker
  828501;Kan bestilles til alle butikker
  830701;Utsolgt i alle butikker - kan ikke bestilles
  830801;Utsolgt i alle butikker - kan ikke bestilles
  837201;Kan bestilles til alle butikker
  837401;Kan bestilles til alle butikker
  837501;Kan bestilles til alle butikker
  837601;Kan bestilles til alle butikker
  837701;Kan bestilles til alle butikker
  837901;Kan bestilles til alle butikker
  838701;Kan bestilles til alle butikker
  838801;Kan bestilles til alle butikker
  838901;Kan bestilles til alle butikker
  839001;Kan bestilles til alle butikker
  839101;Kan bestilles til alle butikker
  839201;Kan bestilles til alle butikker
  842102;Kan bestilles til alle butikker
  843002;Kan bestilles til alle butikker
  844002;Kan bestilles til alle butikker
  845701;Kan bestilles til alle butikker
  846001;Kan bestilles til alle butikker
  846202;Kan bestilles til alle butikker
  848301;Kan kjøpes i butikk med varen på lager
  850001;Utsolgt i alle butikker - kan ikke bestilles
  851101;Kan bestilles til alle butikker
  851901;Kan bestilles til alle butikker
  853701;Kan bestilles til alle butikker
  854001;Kan bestilles til alle butikker
  855301;Kan bestilles til alle butikker
  855706;Kan bestilles til alle butikker
  857701;Kan bestilles til alle butikker
  857901;Kan bestilles til alle butikker
  858101;Kan bestilles til alle butikker
  858201;Kan bestilles til alle butikker
  858401;Kan bestilles til alle butikker
  858601;Kan bestilles til alle butikker
  858701;Kan bestilles til alle butikker
  859301;Kan bestilles til alle butikker
  859501;Kan bestilles til alle butikker
  859601;Kan bestilles til alle butikker
  860601;Kan bestilles til alle butikker
  861801;Kan bestilles til alle butikker
  862101;Kan bestilles til alle butikker
  862201;Kan bestilles til alle butikker
  862501;Kan bestilles til alle butikker
  863001;Kan bestilles til alle butikker
  863102;Kan bestilles til alle butikker
  863201;: Ikke på lager - kan bestilles
  863702;Kan kjøpes i butikk med varen på lager
  864001;Kan bestilles til alle butikker
  864007;Kan bestilles til alle butikker
  865401;Kan bestilles til alle butikker
  866502;Kan bestilles til alle butikker
  866801;Kan bestilles til alle butikker
  867101;Utsolgt i alle butikker - kan ikke bestilles
  867201;Utsolgt i alle butikker - kan ikke bestilles
  867401;Utsolgt i alle butikker - kan ikke bestilles
  867901;Kan bestilles til alle butikker
  868701;Kan kjøpes i butikk med varen på lager
  870001;Kan kjøpes i butikk med varen på lager
  870201;Kan kjøpes i butikk med varen på lager
  870401;Kan bestilles til alle butikker
  870501;Kan bestilles til alle butikker
  870701;Kan kjøpes i butikk med varen på lager
  870801;Kan bestilles til alle butikker
  871001;Kan bestilles til alle butikker
  871101;Kan kjøpes i butikk med varen på lager
  871201;Utgått - kan ikke bestilles
  871301;Kan bestilles til alle butikker
  871607;Utsolgt i alle butikker - kan ikke bestilles
  872501;Kan bestilles til alle butikker
  873201;Kan bestilles til alle butikker
  875401;Kan bestilles til alle butikker
  875601;Kan bestilles til alle butikker
  875701;Kan bestilles til alle butikker
  875801;Kan kjøpes i butikk med varen på lager
  875805;Kan bestilles til alle butikker
  876101;Kan bestilles til alle butikker
  876701;Kan bestilles til alle butikker
  876801;Kan bestilles til alle butikker
  877001;Kan bestilles til alle butikker
  877201;Kan bestilles til alle butikker
  877301;Kan bestilles til alle butikker
  878501;Utsolgt i alle butikker - kan ikke bestilles
  878701;Kan bestilles til alle butikker
  878702;Kan bestilles til alle butikker
  879601;Kan bestilles til alle butikker
  879701;Kan kjøpes i butikk med varen på lager
  884301;Kan bestilles til alle butikker
  884401;Kan bestilles til alle butikker
  885101;Kan bestilles til alle butikker
  885402;Kan bestilles til alle butikker
  888502;Kan bestilles til alle butikker
  889701;Kan bestilles til alle butikker
  889801;Utsolgt i alle butikker - kan ikke bestilles
  890001;Utsolgt i alle butikker - kan ikke bestilles
  890501;Kan bestilles til alle butikker
  891202;Kan bestilles til alle butikker
  891401;Kan bestilles til alle butikker
  891505;Kan bestilles til alle butikker
  891702;Kan bestilles til alle butikker
  891802;Kan bestilles til alle butikker
  891905;Kan bestilles til alle butikker
  896802;Kan bestilles til alle butikker
  896901;Kan bestilles til alle butikker
  897001;Kan bestilles til alle butikker
  897101;Kan bestilles til alle butikker
  897201;Kan bestilles til alle butikker
  897301;Kan bestilles til alle butikker
  897401;Kan bestilles til alle butikker
  897501;Kan bestilles til alle butikker
  899601;Kan bestilles til alle butikker
  899701;Kan bestilles til alle butikker
  900001;Kan bestilles til alle butikker
